,PROPERTY_VALUE_AMT,TARGET,CRDT_LINE_CNT,DEROG_CNT,DEBT_INC_RTIO_AMT,LOAN_AMT,REASON_CDE,YOJ_AMT,MORTGAGE_DUE_AMT,RCNT_CRDT_CNT,OLD_AGE_TRADE_AMT,JOB_CDE,DELINGQ_CNT
2697,83000.0,1,0.0,0.0,,22100,DebtCon,7.0,57000.0,0.0,,Other,0.0
2698,60518.0,0,16.0,,34.397441727,7500,DebtCon,6.0,44744.0,,79.411229994,,0.0
2699,57713.0,0,12.0,1.0,28.602076071,13000,DebtCon,0.0,44875.0,1.0,184.99032439,Other,0.0
2700,62500.0,0,11.0,,,6100,DebtCon,7.0,48500.0,2.0,111.3,Mgr,4.0
2701,87360.0,0,16.0,0.0,,15000,DebtCon,28.0,,0.0,323.63333333,Office,0.0
2702,87893.0,0,10.0,0.0,35.759083851999996,8500,DebtCon,1.0,79484.0,1.0,123.61880309,Other,0.0
2703,106084.0,0,13.0,0.0,30.686105631999997,19300,DebtCon,11.0,72752.0,1.0,193.7070998,Office,0.0
2704,43475.0,0,17.0,,,14800,DebtCon,,,,339.7,Other,
2705,80318.0,0,26.0,0.0,31.316415415,14500,DebtCon,1.0,67956.0,2.0,233.39727318,Other,0.0
2706,87982.0,0,11.0,0.0,25.235438798,12200,HomeImp,19.0,27118.0,0.0,232.23699614,ProfExe,0.0
2707,33269.0,0,18.0,3.0,26.275832415,24900,DebtCon,16.0,17139.0,1.0,124.19682654,Other,0.0
2708,88369.0,0,22.0,0.0,26.480792368000003,17800,HomeImp,13.0,8642.0,0.0,265.02210303,Other,0.0
2709,72322.0,1,15.0,0.0,41.262353472,10400,DebtCon,12.0,42714.0,6.0,105.07480159,Other,0.0
2710,183646.0,0,55.0,0.0,35.602875363,13200,HomeImp,5.0,155478.0,1.0,196.24137089,Office,0.0
2711,88545.0,0,24.0,0.0,36.297033121,15700,DebtCon,21.0,80200.0,10.0,242.60038784,Mgr,0.0
2712,46382.0,1,20.0,0.0,39.740928127,16200,DebtCon,11.0,34984.0,3.0,175.14431949,Other,0.0
2713,169900.0,1,23.0,0.0,,29500,DebtCon,8.0,118000.0,1.0,138.96666667,Mgr,0.0
2714,90660.0,0,22.0,0.0,27.09304112,8400,DebtCon,9.0,78089.0,0.0,118.63539467,Mgr,0.0
2715,183593.0,0,17.0,0.0,33.789192331,23600,,11.0,70769.0,1.0,367.09848754,Other,0.0
2716,89082.0,0,16.0,0.0,28.749890366,9200,DebtCon,3.0,69657.0,0.0,217.32115468,,0.0
2717,54049.0,1,19.0,0.0,25.202706374,22400,,20.0,25585.0,0.0,251.35800302,ProfExe,0.0
2718,76918.0,0,12.0,0.0,29.555406533000003,10900,HomeImp,0.0,51990.0,0.0,180.81810233,Other,1.0
2719,54138.0,0,0.0,0.0,12.219679960999999,7400,HomeImp,1.0,,0.0,,,0.0
2720,127485.0,0,19.0,0.0,42.723232206,18900,HomeImp,0.0,101289.0,0.0,319.25081591,Mgr,0.0
2721,40098.0,0,16.0,0.0,40.250033734,18600,,2.0,20915.0,0.0,213.45053689,Office,0.0
2722,48535.0,0,19.0,6.0,26.981182976,43700,DebtCon,,,,95.71980544600001,Other,
2723,148000.0,1,29.0,0.0,,10700,DebtCon,0.7,122000.0,7.0,165.33333333,ProfExe,0.0
2724,49600.0,0,11.0,0.0,,10000,HomeImp,0.9,22068.0,0.0,247.56666667,Other,0.0
2725,87188.0,0,13.0,0.0,25.401570002,17500,HomeImp,3.0,61524.0,1.0,115.80866085,ProfExe,0.0
2726,67661.0,0,24.0,0.0,38.589372345,10700,HomeImp,27.0,54091.0,0.0,188.53398908,Other,2.0
2727,73000.0,1,17.0,1.0,,14300,DebtCon,0.6,52260.0,0.0,62.9,Mgr,3.0
2728,126972.0,0,23.0,0.0,38.325989849,26900,DebtCon,0.0,74982.0,0.0,315.81891124,Office,0.0
2729,40116.0,0,,,36.905414314,10400,DebtCon,3.0,21235.0,,,Other,
2730,76723.0,1,11.0,0.0,41.250706258,7200,HomeImp,10.0,,0.0,70.193890188,Other,0.0
2731,130864.0,0,41.0,,37.492645631,17100,DebtCon,6.0,92853.0,3.0,244.72881087,Mgr,
2732,140564.0,0,25.0,0.0,33.525064301,20800,DebtCon,13.0,96994.0,1.0,169.68715741,Mgr,0.0
2733,81354.0,0,18.0,0.0,40.170618286,29500,DebtCon,0.0,48590.0,3.0,157.02632626,Office,0.0
2734,74829.0,0,18.0,1.0,23.01985524,36300,DebtCon,4.0,35072.0,2.0,195.5596417,ProfExe,0.0
2735,30807.0,0,19.0,0.0,42.49201034,21500,DebtCon,,9579.0,2.0,58.117463621000006,Other,0.0
2736,72704.0,0,11.0,0.0,33.337118756,8300,DebtCon,18.0,57503.0,0.0,156.59370755,,0.0
2737,127773.0,0,25.0,0.0,42.031639133,26500,DebtCon,2.0,84769.0,2.0,190.86047721,Other,0.0
2738,106102.0,0,28.0,0.0,33.271413361,23300,DebtCon,7.0,81144.0,1.0,288.37273939,Mgr,0.0
2739,95010.0,0,3.0,4.0,29.815323588000002,9400,DebtCon,0.0,86539.0,0.0,,Other,0.0
2740,95770.0,0,13.0,0.0,35.157645613,23400,HomeImp,13.0,64332.0,0.0,128.23922251,Office,0.0
2741,88586.0,0,20.0,0.0,29.153372016,16400,HomeImp,,63574.0,0.0,298.14655172,Other,0.0
2742,58756.0,0,12.0,0.0,40.42166884,20900,DebtCon,,30517.0,0.0,222.03799456,Other,0.0
2743,56600.0,0,23.0,0.0,39.481662901,11400,HomeImp,21.0,43530.0,0.0,114.98297904,Other,0.0
2744,78045.0,1,15.0,1.0,42.198282202,18900,DebtCon,2.0,51075.0,1.0,74.09119603399999,Office,5.0
2745,68225.0,0,31.0,0.0,23.587013228000004,6700,DebtCon,9.0,58741.0,1.0,173.57441630000002,ProfExe,3.0
2746,79443.0,0,36.0,0.0,36.727136357,7300,HomeImp,14.0,60973.0,1.0,239.62029765,Other,0.0
2747,140000.0,1,20.0,2.0,,18000,DebtCon,8.9,99401.0,3.0,150.1,Other,0.0
2748,237302.0,0,18.0,0.0,37.420847161,27100,HomeImp,27.0,140305.0,2.0,349.51426763,ProfExe,0.0
2749,58089.0,0,5.0,0.0,38.662402273000005,31500,DebtCon,0.0,10879.0,0.0,94.248035718,Other,0.0
2750,64764.0,0,18.0,0.0,,13000,HomeImp,4.0,38200.0,3.0,211.06666667,ProfExe,0.0
2751,,1,16.0,1.0,51.630380591000005,24200,DebtCon,3.0,39808.0,0.0,184.72511268,Self,0.0
2752,80078.0,0,,,25.375544161,6200,,,,,,,
2753,80000.0,0,16.0,0.0,,16500,DebtCon,2.0,56500.0,3.0,308.43333333,Other,0.0
2754,85503.0,0,15.0,0.0,41.439390666,18000,DebtCon,3.0,62216.0,2.0,307.25070127,Other,0.0
2755,58488.0,1,48.0,0.0,,15000,HomeImp,2.0,37000.0,0.0,266.93333333,Other,0.0
2756,50696.0,0,20.0,5.0,28.187139993000002,44500,DebtCon,,,,128.65639343,Other,
2757,282068.0,0,55.0,,31.181661193000004,26800,HomeImp,5.0,213165.0,,476.72828095,ProfExe,4.0
2758,87547.0,0,16.0,0.0,34.368650887,11500,HomeImp,18.0,53651.0,0.0,191.39688748,Other,0.0
2759,89803.0,0,13.0,0.0,39.389908828,13700,HomeImp,24.0,70018.0,1.0,154.75212087,Office,0.0
2760,93100.0,0,23.0,0.0,,12000,DebtCon,0.5,76187.0,0.0,144.06666667,Other,0.0
2761,172125.0,1,17.0,0.0,32.761083981,19700,DebtCon,0.0,139534.0,6.0,101.94351853,Other,0.0
2762,106233.0,0,27.0,0.0,35.420928075,22700,HomeImp,14.0,77356.0,0.0,161.64634096,Mgr,0.0
2763,192854.0,0,23.0,,29.975576027,19300,DebtCon,13.0,146465.0,1.0,110.64880682,ProfExe,
2764,43880.0,0,15.0,,31.534288916999998,16600,DebtCon,,,,351.725503,Other,
2765,89663.0,0,26.0,0.0,34.741847932,24700,DebtCon,7.0,55435.0,2.0,252.62206943,Mgr,0.0
2766,63519.0,0,15.0,0.0,20.785145567,15200,DebtCon,6.0,34854.0,0.0,275.47969762,ProfExe,0.0
2767,289931.0,0,55.0,,31.337807889,24400,HomeImp,6.0,217533.0,,471.88752664,ProfExe,3.0
2768,147793.0,0,35.0,,43.807293163000004,26300,DebtCon,3.0,114956.0,2.0,296.56015445,Office,
2769,65704.0,0,27.0,0.0,36.219767833,22400,DebtCon,6.0,47687.0,2.0,174.55789705,Office,0.0
2770,84008.0,1,7.0,1.0,41.027966747,12400,DebtCon,15.0,50573.0,0.0,76.04208692600001,Other,0.0
2771,86568.0,0,27.0,0.0,35.223970798,27600,DebtCon,22.0,54584.0,1.0,214.81573730000002,Other,0.0
2772,119391.0,0,32.0,0.0,40.929954323000004,25600,DebtCon,5.0,76102.0,1.0,87.62538216799999,Other,0.0
2773,171378.0,0,21.0,0.0,31.359609533,17800,HomeImp,23.0,13839.0,2.0,86.70262480299999,Mgr,0.0
2774,72399.0,1,20.0,0.0,,11700,HomeImp,15.0,51600.0,4.0,125.36336996,Other,1.0
2775,64338.0,0,12.0,0.0,28.364798507,14000,DebtCon,0.0,46541.0,1.0,204.40944332,Other,0.0
2776,188365.0,0,17.0,0.0,32.692515336,21900,,9.0,70152.0,0.0,367.54149045,Other,0.0
2777,85100.0,1,13.0,0.0,,5000,DebtCon,1.4,71571.0,0.0,82.133333333,ProfExe,1.0
2778,157214.0,0,25.0,0.0,33.430637604,22400,DebtCon,15.0,106561.0,0.0,186.62809656,Mgr,0.0
2779,86125.0,0,24.0,0.0,,6000,HomeImp,6.0,51000.0,2.0,222.16666667,ProfExe,0.0
2780,89036.0,1,19.0,0.0,50.17306502899999,12000,HomeImp,8.0,76345.0,1.0,91.97034976,Other,0.0
2781,69000.0,1,24.0,0.0,,17000,DebtCon,25.0,48000.0,3.0,351.03333333,Office,0.0
2782,123281.0,0,26.0,0.0,34.178345675,13100,DebtCon,9.0,97287.0,0.0,162.99374391,Other,0.0
2783,36721.0,1,5.0,0.0,37.479410286,9100,DebtCon,8.0,17218.0,3.0,115.75209332,Other,1.0
2784,34000.0,1,13.0,1.0,,5100,DebtCon,0.0,15500.0,2.0,86.23333333299999,Other,2.0
2785,80176.0,0,19.0,0.0,39.929954554,23600,DebtCon,10.0,36438.0,0.0,289.70153888,ProfExe,0.0
2786,172555.0,0,23.0,0.0,41.046748124000004,19000,DebtCon,6.0,105729.0,4.0,216.43903593,Office,0.0
2787,80000.0,0,11.0,0.0,,12000,DebtCon,0.3,53800.0,4.0,124.76666667,Other,0.0
2788,122021.0,1,20.0,0.0,43.797459562,14200,DebtCon,0.0,100663.0,0.0,139.98397675,ProfExe,0.0
2789,55320.0,1,16.0,2.0,19.089300996,13400,HomeImp,3.0,5900.0,3.0,234.02181639,Other,2.0
2790,157000.0,1,9.0,0.0,,25000,DebtCon,5.5,112000.0,3.0,63.9,Office,0.0
2791,114000.0,1,27.0,0.0,,15000,DebtCon,18.0,83000.0,0.0,207.23333333,ProfExe,0.0
2792,78829.0,0,18.0,0.0,41.256794683,30400,DebtCon,0.0,45747.0,3.0,174.36374815,Office,0.0
2793,100225.0,0,22.0,0.0,39.827217203000004,16000,DebtCon,0.0,82097.0,0.0,129.3745132,Other,0.0
2794,59000.0,1,22.0,2.0,,4000,DebtCon,12.0,55000.0,0.0,146.1,Other,0.0
2795,37448.0,0,11.0,,29.011980578000003,6500,HomeImp,,,,333.23089989,Other,
2796,271738.0,0,32.0,0.0,32.681999348000005,35800,DebtCon,4.0,207312.0,0.0,228.80200737,ProfExe,0.0
2797,81533.0,0,18.0,0.0,40.620884753,27900,DebtCon,1.0,50988.0,2.0,167.61445006,Office,0.0
2798,101401.0,0,22.0,0.0,40.114411439,13900,DebtCon,0.0,85358.0,0.0,145.79410614,Other,0.0
2799,30544.0,0,14.0,0.0,24.120451557,6700,DebtCon,2.0,,0.0,283.89723134,Other,0.0
2800,100078.0,0,25.0,0.0,43.027470528,16400,HomeImp,,85601.0,1.0,176.69874119,Office,0.0
2801,116434.0,0,19.0,0.0,24.251971765,17800,DebtCon,18.0,54003.0,0.0,268.71530396,ProfExe,0.0
2802,98585.0,0,19.0,0.0,32.75346067,16300,DebtCon,1.0,66038.0,3.0,162.0654119,Office,0.0
2803,46195.0,1,16.0,0.0,36.681652146,9000,HomeImp,25.0,31896.0,3.0,122.38915525,Other,2.0
2804,135000.0,1,46.0,0.0,,25000,DebtCon,3.0,101250.0,4.0,301.3,Self,0.0
2805,69834.0,0,9.0,0.0,34.095785093,10800,DebtCon,3.0,59469.0,0.0,308.75917568,Other,0.0
2806,230513.0,0,27.0,0.0,38.999232038,21700,DebtCon,2.0,187311.0,0.0,270.47903997,ProfExe,0.0
2807,76353.0,0,36.0,0.0,,7000,HomeImp,15.0,56636.0,1.0,229.3,Other,0.0
2808,99000.0,1,31.0,0.0,,28100,DebtCon,7.0,61000.0,1.0,129.16666667,Mgr,1.0
2809,290239.0,1,21.0,0.0,144.18900129,65500,DebtCon,2.0,205156.0,1.0,98.80820561899999,ProfExe,0.0
2810,113247.0,0,29.0,0.0,33.19212531,26100,DebtCon,9.0,80176.0,1.0,294.75203341,Mgr,1.0
2811,54464.0,0,11.0,0.0,22.459369364,25100,DebtCon,25.0,24205.0,0.0,116.44076966,Other,0.0
2812,48276.0,0,16.0,0.0,18.301959465,15400,DebtCon,4.0,7839.0,0.0,315.17831848,ProfExe,0.0
2813,61406.0,0,19.0,0.0,20.961272939,11100,,31.0,31999.0,0.0,239.05055657,Other,0.0
2814,81760.0,0,26.0,0.0,30.277005375999998,12200,DebtCon,0.0,70722.0,3.0,219.78527278,Other,0.0
2815,105403.0,0,34.0,0.0,36.50598321,11900,HomeImp,5.0,81849.0,1.0,82.639505382,ProfExe,1.0
2816,89976.0,0,12.0,0.0,39.271884779000004,11100,DebtCon,9.0,75392.0,1.0,163.70355537,ProfExe,0.0
2817,97090.0,0,23.0,0.0,34.599668975,20800,DebtCon,1.0,63764.0,0.0,63.248876919,Office,0.0
2818,97548.0,0,19.0,0.0,36.457349926,12400,HomeImp,1.0,80510.0,1.0,74.404263327,ProfExe,0.0
2819,91483.0,0,13.0,0.0,28.155959991,17800,HomeImp,5.0,58942.0,0.0,123.73667435,ProfExe,0.0
2820,101916.0,1,37.0,0.0,43.338556593,44000,DebtCon,3.0,55604.0,2.0,194.23495289,Other,1.0
2821,55000.0,1,25.0,0.0,,2000,HomeImp,3.0,45000.0,2.0,86.066666667,Other,0.0
2822,93656.0,0,20.0,0.0,39.085006344,27300,DebtCon,11.0,66878.0,0.0,153.79590463,Office,0.0
2823,88000.0,0,16.0,0.0,,15000,,10.0,54261.0,1.0,,ProfExe,0.0
2824,97634.0,0,16.0,0.0,40.772248428000005,22800,HomeImp,8.0,,1.0,177.56974031,Other,0.0
2825,73720.0,0,23.0,0.0,38.37360781,16500,DebtCon,17.0,48674.0,0.0,186.47307149,ProfExe,0.0
2826,,1,26.0,1.0,,8000,DebtCon,9.0,63152.0,1.0,132.9,Other,1.0
2827,131830.0,0,29.0,0.0,42.324924696,28500,DebtCon,10.0,97262.0,0.0,168.8035325,Office,0.0
2828,86885.0,0,23.0,0.0,39.959108765,5800,DebtCon,19.0,79296.0,1.0,307.9748816,Mgr,1.0
2829,106271.0,0,14.0,0.0,31.922154921999997,19400,HomeImp,6.0,39928.0,0.0,129.17827724,Other,0.0
2830,65489.0,0,23.0,0.0,38.57108327,18900,DebtCon,15.0,44605.0,0.0,189.00845586,ProfExe,0.0
2831,193500.0,1,27.0,0.0,,3000,HomeImp,8.0,119826.0,0.0,130.03335846,Other,0.0
2832,113850.0,0,12.0,0.0,,12000,DebtCon,11.0,87000.0,0.0,216.13333333,Office,0.0
2833,73500.0,0,8.0,,,16200,DebtCon,5.0,53600.0,1.0,104.73333333,Other,
2834,85298.0,0,21.0,0.0,25.513965638000002,52000,HomeImp,10.0,,1.0,178.57848226,Self,0.0
2835,111877.0,0,21.0,0.0,40.456009873,40900,DebtCon,15.0,64674.0,0.0,201.73637289,Mgr,0.0
2836,69532.0,0,49.0,0.0,31.495945715,17500,DebtCon,5.0,51102.0,2.0,108.31608023,Other,0.0
2837,49000.0,0,13.0,1.0,,8000,HomeImp,11.0,,2.0,310.4,Other,0.0
2838,96397.0,0,23.0,0.0,35.425579192,18400,DebtCon,2.0,61049.0,0.0,80.155757172,Office,0.0
2839,105796.0,0,49.0,,36.003915936,16400,DebtCon,29.0,89858.0,2.0,340.71167514,Office,1.0
2840,118886.0,0,34.0,0.0,26.349131932,30000,DebtCon,12.0,74975.0,0.0,85.04575490399999,Mgr,0.0
2841,197722.0,0,25.0,0.0,33.199310594,40100,DebtCon,,129625.0,0.0,178.76739355,Mgr,0.0
2842,64910.0,0,,,33.850461220999996,5700,,,,,,,
2843,66802.0,1,21.0,0.0,45.464765837,10500,DebtCon,2.0,57880.0,8.0,94.598425262,Other,0.0
2844,54000.0,1,19.0,0.0,,9800,HomeImp,17.0,36500.0,5.0,105.66666667,Other,1.0
2845,25250.0,1,3.0,0.0,,5000,HomeImp,6.0,16600.0,1.0,88.7,Other,0.0
2846,31960.0,1,8.0,0.0,41.286491948000005,4000,HomeImp,11.0,26572.0,0.0,117.79510387,Office,0.0
2847,95213.0,1,30.0,1.0,38.191681736,8400,HomeImp,5.0,48032.0,0.0,326.67959049,Office,4.0
2848,137926.0,0,13.0,0.0,29.116887715,18400,DebtCon,6.0,110580.0,0.0,93.432749909,ProfExe,0.0
2849,125912.0,0,,,40.715178041,8400,HomeImp,9.0,85136.0,,,Other,
2850,49396.0,0,0.0,0.0,12.043670575999998,5300,HomeImp,0.0,,0.0,,,0.0
2851,102375.0,0,13.0,0.0,,10000,DebtCon,10.0,64320.0,1.0,148.16666667,Office,0.0
2852,86696.0,0,22.0,0.0,34.517790505,27300,DebtCon,0.0,53223.0,0.0,96.07068787600001,Office,0.0
2853,81406.0,0,27.0,1.0,36.760275709,21100,DebtCon,10.0,55863.0,2.0,74.576426981,Mgr,0.0
2854,182069.0,0,35.0,0.0,37.81236793,24400,DebtCon,2.0,147073.0,0.0,173.71494662,Other,0.0
2855,67005.0,0,7.0,0.0,36.674734318,11100,HomeImp,,,0.0,364.37597582,Other,0.0
2856,64505.0,0,16.0,,36.480236299,5400,DebtCon,5.0,53429.0,,69.542430107,,0.0
2857,136546.0,1,39.0,0.0,,27500,DebtCon,9.0,97601.0,5.0,80.497147072,Other,0.0
2858,293790.0,0,23.0,0.0,37.065758884,32200,DebtCon,27.0,188427.0,0.0,157.72629076,Other,0.0
2859,67000.0,1,,,,15500,DebtCon,15.0,48100.0,,,Other,
2860,116708.0,0,26.0,0.0,33.747826295,27300,DebtCon,11.0,,0.0,175.20096024,Mgr,0.0
2861,74374.0,0,15.0,0.0,26.896012771,9700,DebtCon,5.0,63488.0,2.0,106.58945227,Office,0.0
2862,103427.0,0,15.0,0.0,31.614679534,21400,HomeImp,6.0,41671.0,0.0,122.15334415,Other,0.0
2863,50750.0,0,20.0,0.0,,18000,DebtCon,16.0,23252.0,1.0,180.6,ProfExe,0.0
2864,77732.0,0,,,37.398316563,19500,,,51333.0,,,,
2865,62000.0,0,27.0,0.0,,20000,DebtCon,6.0,39000.0,2.0,170.43333333,Office,0.0
2866,53238.0,0,16.0,,34.055847665,15100,DebtCon,,,,350.96116447,Other,
2867,117650.0,0,19.0,0.0,29.645177293000003,16900,DebtCon,9.0,102108.0,1.0,279.11258466,Other,0.0
2868,97500.0,1,19.0,0.0,,15000,DebtCon,9.0,71269.0,1.0,118.16666667,Other,0.0
2869,60289.0,0,13.0,0.0,31.125746531999997,17000,HomeImp,6.0,31772.0,0.0,189.23698365,ProfExe,0.0
2870,74925.0,1,15.0,0.0,,10000,HomeImp,14.0,53297.0,2.0,88.53333333299999,Other,1.0
2871,57608.0,0,16.0,0.0,15.916769212,13300,DebtCon,3.0,14212.0,0.0,322.00454197,ProfExe,0.0
2872,102739.0,0,12.0,0.0,34.913793440999996,13500,HomeImp,7.0,63572.0,0.0,250.56135691,ProfExe,0.0
2873,61743.0,0,22.0,0.0,36.70541274,7800,DebtCon,12.0,45391.0,0.0,105.08759384,Other,0.0
2874,282972.0,0,15.0,0.0,30.545400667,21300,HomeImp,3.0,133942.0,0.0,197.14819053,Mgr,0.0
2875,66691.0,0,7.0,0.0,34.34334852,10900,HomeImp,,,0.0,349.75236213,Other,0.0
2876,87002.0,0,24.0,0.0,37.531077087,12800,DebtCon,13.0,58592.0,0.0,139.53084276,Office,0.0
2877,24808.0,0,19.0,0.0,40.016621624,21900,DebtCon,,10421.0,2.0,61.28669845100001,Other,0.0
2878,190900.0,0,25.0,1.0,,37500,DebtCon,,127000.0,0.0,181.63333333,Mgr,0.0
2879,114900.0,0,20.0,0.0,38.332316894,18300,DebtCon,1.0,109437.0,1.0,138.17185084,Other,0.0
2880,79744.0,0,35.0,,29.89415099,12100,DebtCon,3.0,71060.0,,179.86634886,Other,
2881,71580.0,0,32.0,0.0,36.400946661,10200,DebtCon,14.0,59907.0,2.0,237.94813719,ProfExe,0.0
2882,63589.0,1,8.0,0.0,34.792831648,14100,HomeImp,6.0,52302.0,4.0,130.34246718,ProfExe,0.0
2883,121747.0,0,21.0,0.0,39.294812813,15600,DebtCon,0.0,105959.0,2.0,120.53313143,Other,0.0
2884,106014.0,0,25.0,0.0,40.69308168,20600,DebtCon,,79590.0,2.0,180.05415376,Other,0.0
2885,102400.0,0,17.0,,33.453728495,12100,DebtCon,11.0,90917.0,0.0,159.87451797,Sales,2.0
2886,55320.0,0,15.0,,35.025072968,5000,DebtCon,5.0,51209.0,,69.107465597,,1.0
2887,43823.0,0,6.0,0.0,33.676739548,36300,DebtCon,6.0,25867.0,0.0,56.127339168,Mgr,0.0
2888,130341.0,0,18.0,0.0,28.447992405,16700,DebtCon,12.0,86076.0,0.0,295.95433961,ProfExe,0.0
2889,160566.0,0,42.0,0.0,29.272556814,12400,HomeImp,6.0,137927.0,0.0,436.75177987,ProfExe,1.0
2890,55848.0,0,18.0,,24.200111438,8200,HomeImp,10.0,39175.0,,161.66158225,Office,
2891,109762.0,1,21.0,0.0,60.295413493999995,28200,DebtCon,8.0,66242.0,0.0,130.96956536,Other,1.0
2892,86862.0,0,12.0,0.0,39.449692717,11500,DebtCon,8.0,77143.0,1.0,164.59640287,ProfExe,1.0
2893,209950.0,0,31.0,0.0,35.582788826,38600,HomeImp,4.0,145590.0,0.0,149.88112894,ProfExe,0.0
2894,69350.0,0,0.0,0.0,2.3651954133,12400,,0.0,,0.0,,,0.0
2895,98285.0,0,26.0,0.0,42.282137884,14100,DebtCon,6.0,81894.0,1.0,151.4710746,Mgr,0.0
2896,79154.0,0,,,24.838940068000003,16400,DebtCon,7.0,62786.0,,,,
2897,124892.0,0,26.0,0.0,40.102751827,13300,HomeImp,3.0,96201.0,0.0,178.03446327,Mgr,3.0
2898,82095.0,0,14.0,0.0,28.818793116,15900,HomeImp,10.0,58518.0,0.0,177.24777998,ProfExe,2.0
2899,49804.0,0,,,12.391235037000001,7500,,,,,,,
2900,245422.0,0,18.0,0.0,38.113555937,26200,HomeImp,28.0,141109.0,1.0,343.78712232,ProfExe,0.0
2901,71521.0,0,22.0,0.0,40.361769906,15900,DebtCon,18.0,46731.0,0.0,192.14423547,ProfExe,0.0
2902,,0,,,25.689710943,14000,,,,,,,
2903,36739.0,1,8.0,0.0,31.276715679000002,8000,HomeImp,4.0,32100.0,2.0,79.458845053,Other,0.0
2904,148653.0,0,40.0,0.0,42.302907328,29700,DebtCon,14.0,100657.0,0.0,221.92531148,Other,0.0
2905,95729.0,0,23.0,0.0,38.41536702,18400,HomeImp,23.0,63569.0,0.0,237.2759487,ProfExe,0.0
2906,97553.0,0,17.0,1.0,32.177861062,27800,DebtCon,15.0,64804.0,1.0,105.09866375,Other,0.0
2907,96988.0,0,,,29.835960721,6300,DebtCon,1.0,79667.0,,,ProfExe,
2908,39025.0,1,9.0,0.0,,1100,HomeImp,10.5,25860.0,1.0,94.366666667,Other,0.0
2909,76207.0,0,,,22.392611597,10900,,,,,,,
2910,127000.0,1,40.0,0.0,,17000,DebtCon,9.0,61000.0,0.0,256.7,Mgr,5.0
2911,89941.0,0,11.0,0.0,32.285405494,18100,DebtCon,10.0,71814.0,3.0,83.167810785,Other,0.0
2912,97551.0,0,22.0,0.0,35.562993202,17600,DebtCon,0.0,61093.0,0.0,75.060829426,Office,0.0
2913,142740.0,0,11.0,0.0,43.368718125,65100,HomeImp,9.0,67389.0,0.0,116.90610408,Office,1.0
2914,145440.0,0,36.0,,43.908645333,26900,DebtCon,4.0,115638.0,2.0,294.70019205,Office,
2915,52012.0,1,9.0,3.0,,4000,HomeImp,22.0,17000.0,1.0,85.333333333,ProfExe,1.0
2916,115719.0,0,30.0,0.0,34.243440963000005,18500,DebtCon,0.0,102472.0,0.0,120.09026456,ProfExe,0.0
2917,52340.0,0,10.0,1.0,24.023930727,22100,HomeImp,4.0,33435.0,,134.0000742,Self,
2918,105848.0,1,14.0,0.0,27.646036576,18600,HomeImp,9.0,73473.0,1.0,186.71283572,Mgr,4.0
2919,72900.0,1,16.0,0.0,,15000,DebtCon,10.0,49200.0,1.0,174.03329961,Other,0.0
2920,45119.0,0,17.0,,34.495046658,17600,DebtCon,,,,354.73591921,Other,
2921,99820.0,0,36.0,0.0,,47000,HomeImp,9.0,39000.0,3.0,203.8,Self,0.0
2922,289091.0,0,29.0,0.0,17.425633477,33000,DebtCon,3.0,227543.0,0.0,203.94158615,ProfExe,0.0
2923,91504.0,0,16.0,,37.725801189,19900,DebtCon,6.0,64620.0,,178.57486595,Office,
2924,49442.0,0,9.0,0.0,38.875986700000006,18900,DebtCon,2.0,,1.0,76.571848001,Office,0.0
2925,299299.0,0,22.0,0.0,38.637023919,31800,DebtCon,29.0,195134.0,0.0,161.88512635,Other,0.0
2926,208432.0,0,18.0,0.0,23.290234477,26100,DebtCon,23.0,103949.0,0.0,202.59264703,Other,0.0
2927,77578.0,0,15.0,0.0,23.915614881,12600,DebtCon,19.0,45633.0,0.0,209.72551959,ProfExe,0.0
2928,80874.0,0,11.0,0.0,25.887319896999998,8600,HomeImp,20.0,22960.0,0.0,238.70268339,ProfExe,0.0
2929,148871.0,0,12.0,0.0,41.444010776999995,65200,HomeImp,11.0,63338.0,0.0,124.24307678,Office,0.0
2930,130000.0,1,27.0,1.0,,19000,HomeImp,5.0,105200.0,1.0,237.43333333,Self,0.0
2931,68572.0,0,4.0,0.0,37.703911499,8000,HomeImp,1.0,,0.0,53.935137714,Office,0.0
2932,71130.0,1,22.0,0.0,,16000,DebtCon,2.5,50000.0,0.0,189.7,ProfExe,0.0
2933,83368.0,0,17.0,0.0,24.091770363000002,7500,DebtCon,15.0,67778.0,0.0,227.29208976,ProfExe,0.0
2934,57135.0,0,16.0,0.0,17.601206169,15400,DebtCon,4.0,10074.0,0.0,310.36675681,ProfExe,0.0
2935,257077.0,0,32.0,0.0,38.95331304,51700,DebtCon,4.0,183615.0,2.0,213.75585017,ProfExe,0.0
2936,136568.0,0,47.0,0.0,40.041684652,16700,DebtCon,0.0,105556.0,0.0,273.72507278,Other,0.0
2937,46780.0,0,20.0,0.0,,10800,HomeImp,24.0,11950.0,0.0,268.9,Office,0.0
2938,102195.0,0,24.0,0.0,20.496216103,22200,HomeImp,18.0,57458.0,1.0,628.15806161,ProfExe,0.0
2939,101222.0,0,24.0,0.0,35.045596255999996,32900,DebtCon,2.0,49709.0,2.0,181.90982454,Office,0.0
2940,112721.0,0,31.0,0.0,36.031180289,19600,DebtCon,18.0,85984.0,4.0,239.13779406,Mgr,0.0
